entity,epoch,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
machine-1-1,5,0.4731993176900631,0.8674898377812248,0.4458541185787313,0.8956436181289504,0.6595841467353951,0.18367898468863736,0.7090073824661103,0.8986827841949887,0.4983723756462639,0.06365318018872325,0.051248532009776936,0.05753444209088825,0.08928359541414607,0.09093120923893358,0.03354893062806511,0.012676862410790421,0.038086993735706516,0.06689653669340949
machine-1-1,10,0.44856650682173255,0.8374928071560039,0.4423188984566871,0.8827281960036195,0.6340044497022967,0.1734280528371865,0.7026685957282145,0.8835978580035877,0.4904732903633634,0.03444304165070031,0.03223906355974664,0.03972158116928567,0.06683799769716492,0.0602243366539701,0.021012321074344968,9.626832502921772e-07,0.021792349117506438,0.028505068486312655
machine-1-1,15,0.47928475887130173,0.8599132032289378,0.4617358644184533,0.849309197155037,0.6038848050474948,0.16281127106401685,0.702668832423664,0.9041874158369212,0.5241654495189023,0.03129399136662384,0.0343165680959628,0.034415992278872036,0.0771778719251075,0.06942813879061185,0.024228372175931004,1.1605815651689044e-06,0.022964253765700198,0.02869124625369959
machine-1-1,20,0.4992216250803017,0.8724838276756588,0.48125277310371856,0.8699007893747253,0.6293051457024647,0.1729002182304823,0.7099560694315583,0.9128516138552631,0.5435458043085086,0.03266422203625982,0.03237123963782931,0.030322775715477333,0.10640777248123039,0.10726489276981205,0.039489534457595045,0.014573682890072468,0.019448116752103818,0.025675245742140064
machine-1-1,25,0.5151399058819193,0.8836574242563537,0.4936916240230197,0.8699007893747253,0.6293223281348694,0.17293384144023854,0.70986748339815,0.9210706007281029,0.5589144657344757,0.02892550700217951,0.024786822000647794,0.028892819736030455,0.10640777248123039,0.10735722132997502,0.039477994370189166,0.014397047626068539,0.013615358737317399,0.022853635948243155
machine-1-1,30,0.533971963112387,0.8940574147863819,0.5148850083939466,0.8827281960036195,0.6339595645452073,0.17325628947452676,0.7026686952899603,0.9284991847585284,0.5774501740788353,0.026704978385990306,0.025762297734078617,0.03620461293433338,0.0668379976971649,0.06025471176998505,0.021189362935849658,9.512300889786723e-07,0.01278198412493396,0.01839399192179147
machine-1-2,5,0.26925499847463613,0.8683842559647996,0.3763324553796907,0.9050201582485814,0.6536092586581511,0.25551476470730095,0.8824003817852291,0.9203162055723394,0.2903980426246932,0.007398700108716886,0.00944350079603785,0.004334656532666885,0.005485288535909237,0.011728770756322258,0.0055809624576425,0.008513541788217026,0.006552904285951579,0.006521674042009082
machine-1-2,10,0.2485035325706796,0.8567168341929281,0.37153029339036786,0.9054537275686099,0.6518389782543579,0.2673287729502574,0.8653526397363992,0.9015943210368166,0.2600197650797702,0.017175200406150653,0.012293709295584246,0.006248069022172524,0.0030344162353691073,0.0031418466255355468,0.012997692951544824,0.013584785099230041,0.010576826620883837,0.018316052456040257
machine-1-2,15,0.27791667637237666,0.8542446286548594,0.3825228366344085,0.8992679610423853,0.6873365348052378,0.2717892431042674,0.8667571942203091,0.9028893620335938,0.2911453192918414,0.013694946820766229,0.011587336331503705,0.009637335780009512,0.012774959375699928,0.0390667990027071,0.010973766325965318,0.01449828965908088,0.009001503081868272,0.011940484988441502
machine-1-2,20,0.28294607866749927,0.8600206752402398,0.3844655017044145,0.9005929190922263,0.6636938460757862,0.2642705174561546,0.8690679706757676,0.9122518028110084,0.30413580234217874,0.020037319537447217,0.011922034631034351,0.009269697846501855,0.0031225753381380404,0.017920353706575052,0.012015421162921905,0.006186443115382791,0.012238310913447993,0.024732193658322472
