entity,epoch,selection_score,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
machine-2-7,30.0,5.155129862671965,0.8089646057453648,0.9421997168058418,0.8248141313467644,0.9391540306675747,0.8944948749297864,0.521824622537519,0.9360926929198512,0.9387766001253497,0.7042821157287936,0.00831875873981874,0.006032965356129297,0.0034828818479570697,0.005591149498074151,0.018993059966721213,0.027138816332522443,0.027153761795803037,0.008769767153130388,0.02006561806386018
machine-2-8,5.0,5.907559088986901,0.9706422902754606,0.9941458578187945,0.9802637023996219,1.0,0.9999999999999996,0.8194344348479106,0.999985024943274,0.9994437882122984,0.9630784253374524,0.0022720740758101947,0.0037685301301494784,0.004725242980593689,0.0,0.0,0.1892701591205375,9.519853471798797e-07,0.0003299891858591044,0.006230970421407168
machine-2-9,15.0,5.222339874569719,0.8109070345116294,0.9560368994377452,0.7729173380318638,0.9576677299168249,0.7393617298772639,0.21935482630823594,0.8410352739741127,0.9820929095108761,0.859350419103492,0.02467111402837299,0.007399244515780874,0.017525972146480596,0.0002699806021563491,0.0012145161414772554,0.0004170868803234854,0.0017568615830145808,0.0062461931682032575,0.02946567953277411
machine-3-1,5.0,3.6059648597126825,0.419565754115342,0.8447355765821044,0.4653635792922846,0.6417582417582418,0.6642335766423353,0.2669833510123138,0.6667837567969744,0.8995656537296829,0.3099505391962938,0.01756309833562951,0.013013989896090147,0.0021197999054241366,0.0,0.0,0.0,1.138858570276513e-05,0.01425540237992343,0.04340708814532
machine-3-10,25.0,5.143869860958171,0.7947123211843109,0.8923872646986686,0.8567558697371445,0.9502485563982804,0.9411339268344125,0.4742337666452947,0.9345017228647436,0.8961720224141697,0.769340660059133,0.014893508099221416,0.018542173531229278,0.01404979065341586,0.01105049469554043,0.013124657790537259,0.025773439450065237,0.017261660696448966,0.02229279160444136,0.0398111753357237
machine-3-2,15.0,2.246356189750857,0.07877512680941302,0.6290879630563069,0.14161590549625488,0.9657275953599426,0.5360675360675355,0.259032533135632,0.740241287400779,0.5843782474438505,0.07225765954425242,0.018233265840756838,0.053209112644610396,0.025249754382659226,0.00956741897289721,0.015670181336185012,0.04507244458786661,0.033629771115621016,0.04345449154648872,0.015926083004433333
machine-3-3,5.0,2.947475183391881,0.1506958520636782,0.7639653811574523,0.2500097550008967,0.8998520671924078,0.5074052715007139,0.4071736636642533,0.8662649984347728,0.7698027614626862,0.14673643527239494,0.06234574874101516,0.03843655677097965,0.061604913810592264,0.04269585673538536,0.2058968891449064,0.0690384172646105,0.017578000236393394,0.03840185132841107,0.054891412078218224
machine-3-4,20.0,4.749821232215287,0.7985676156988137,0.9144308287114807,0.8198634669509763,0.9374779143416159,0.7228205321836219,0.2558496368735558,0.7725485338129092,0.874545999708418,0.5698647873326894,0.04361400131906571,0.032589256385592104,0.01040790593561368,0.03455212480131327,0.17297933719239628,0.0745834940284296,0.11065320848456534,0.07175560411734352,0.19562395271283378
machine-3-5,10.0,2.8439425503631717,0.2535541955757377,0.7479537059243433,0.34271020266419716,0.7634252539912917,0.705882352941176,0.3270096684485813,0.7535057044110989,0.6181785712348931,0.1280401705529015,0.0076468757793778505,0.005841092492255794,0.005344448737241116,0.0,0.0,0.0003840686549255184,0.013721653052141103,0.01739824517268247,0.0061404959625329415
machine-3-6,30.0,4.437167963507434,0.5123330104477785,0.9080915293260743,0.49022419264871003,0.9966613621423297,0.9689163491174178,0.527562002828813,0.9916033059693302,0.9426653154823876,0.5922506096331541,0.06052651394817125,0.05715625895781494,0.03230655564168389,0.0005880234457759346,0.002515311503628921,0.0031447197948387346,0.001066372664012395,0.04092520844373851,0.06845416424062932
machine-3-7,5.0,2.8623704207707594,0.26215083110464915,0.6873002153646574,0.3158306931471103,0.9271909891347556,0.6117322834645665,0.1995704473811675,0.682719019797087,0.7265424519840409,0.1878272093732148,0.08102018776891041,0.012038805718875544,0.07924468004787034,0.0036992413378301534,0.08363394967101807,0.040845857454029,0.03126585339831475,0.011228457523128184,0.08098144009887179
machine-3-8,5.0,4.178341178752275,0.49031798280859584,0.9129324567357738,0.4528322939558564,0.9522506826751377,0.8407610323319916,0.36806552905810186,0.8911527064148366,0.9346334201994986,0.49647231863771335,0.009894302356220212,0.005045502905893293,0.016714816886469717,0.020505283510239752,0.04706688872316917,0.016365927635026773,0.02051476234226482,0.002380232836817934,0.004251675570565425
machine-3-9,15.0,3.666442710200411,0.41364152744365856,0.8294126008671427,0.49215883410069705,0.7249183503791854,0.7137931034482753,0.28302423054394743,0.7115291525996841,0.8919073099388984,0.3277932852503301,0.06373362566509357,0.0519754777451651,0.045544668695926147,0.12728127809376583,0.05820224782148114,0.000968256277495575,0.05169861160198507,0.03876556263927461,0.09458655090763456
MACRO_AVG,,,0.44577746120334544,0.8137218208004265,0.48289048927326544,0.8525093782824505,0.7122836203924315,0.38393917843111847,0.8385113831085936,0.828006277658816,0.40574555617855496,0.033306369496644596,0.033086023715055306,0.03042810454567897,0.030008732244582684,0.04801013293715172,0.035722699762524596,0.023534702274861072,0.034275078520578775,0.04595882009912521
