entity,epoch,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
machine-1-1,5,0.49456442149072144,0.8802377037829657,0.4829261775237354,0.7824711994578721,0.5437280259933861,0.14182882322030832,0.7026690592773608,0.9129999583683442,0.5254572091942361,0.06290243532227266,0.059830820076320845,0.07216109616501444,0.0,7.164325217856669e-05,0.00032056581323088734,3.933844205439523e-07,0.04487582334447134,0.06243730711036199
machine-1-1,10,0.46945973724893275,0.8492699164338343,0.4541375081807805,0.9290626169775329,0.6895699302922463,0.1939194331300354,0.7103140210317724,0.8918526317092266,0.5119777458596695,0.04823007090142502,0.04576246485569187,0.041449556150519797,0.048510354924314776,0.051039730212201366,0.02016080673683422,0.012897067474994434,0.03074460123204684,0.03777180199876984
machine-1-1,15,0.48751131648466584,0.8666699115289189,0.46609029558274484,0.8904923815944136,0.6548303734094153,0.18304161462660007,0.7132671290948532,0.9078709806300185,0.5355627265703811,0.03371900005233042,0.025004380075908574,0.03658512177346198,0.1247321171694276,0.1283487164816882,0.047606878889957814,0.012833695822484312,0.01658206239444913,0.032300226451403374
machine-1-1,20,0.49118912782664004,0.8666872501027642,0.4677638079115959,0.849309197155037,0.6036899219420114,0.1627553447148959,0.7026680435005085,0.9099607430670074,0.541590637537244,0.034719511013077485,0.027045373875091542,0.03627885999422308,0.07717787192510753,0.06967721808641125,0.02436825430819116,1.34812261517898e-06,0.01687836484558288,0.02562954915272449
machine-1-1,25,0.5001321274732338,0.8709479544111868,0.47108914329084517,0.849309197155037,0.6036697015977033,0.16274292358928824,0.7026690743243099,0.9150343445406491,0.5536007462586844,0.03355584000165714,0.021850428001777517,0.03338018511406956,0.07717787192510753,0.06967995918586783,0.024364574576790487,1.2879651655421641e-06,0.011615183992688577,0.022459241052576445
machine-1-1,30,0.5098535818754558,0.8752781876247974,0.47917129520614704,0.849309197155037,0.6037237863124696,0.16277597430115115,0.7026688318558656,0.9184763233754183,0.5636618667689797,0.05336466977166248,0.028635826334338265,0.04917535342199349,0.07717787192510753,0.06969001288398224,0.024321200769021716,1.1273286798812424e-06,0.016514306368210652,0.0415387316721103
machine-1-1,35,0.5140239976697314,0.8747714843650995,0.4849411044140741,0.849309197155037,0.6037670098516944,0.16281510216268846,0.7026681782688433,0.9188095061043495,0.5690174487269188,0.06245039537114079,0.03289985598884508,0.05777539883592091,0.07717787192510753,0.06962301077039952,0.024233637759269382,1.1766164366334826e-06,0.01956771396903773,0.049048928825860434
machine-1-1,40,0.5202442289938821,0.877005579046155,0.4938159894494851,0.849309197155037,0.6037687654894585,0.16274017337595892,0.7026677635538918,0.9212852732544246,0.5757171459263452,0.06877865097833587,0.03323208245116284,0.06682638050277451,0.07717787192510753,0.06963892337215444,0.02437140981865701,1.2838098777245537e-06,0.019908826760756504,0.05621684356727602
machine-1-1,45,0.5202685999640404,0.876271139595335,0.49528118248773956,0.8827281960036195,0.6337698004926318,0.17330854738052803,0.7026672686768944,0.9209735244343203,0.5773634019376012,0.07096211029073651,0.033961430078057936,0.07344860057723757,0.0668379976971649,0.06012899615782586,0.021005413515110507,1.9841970138265268e-06,0.02127379417704928,0.0591002830140046
machine-1-1,50,0.5256776664789653,0.8782635166999844,0.49988045795368896,0.8827281960036195,0.6336840136212613,0.17319848822354117,0.702669311209975,0.92328806228823,0.5820848569621924,0.07491222891801494,0.03499779285812601,0.08044112162668739,0.0668379976971649,0.06012051269600729,0.020917785543768826,3.9965912516252293e-07,0.021661425283416868,0.06419304850860219
machine-1-1,55,0.5299866698268526,0.8823230453090921,0.5009512347623147,0.8827281960036195,0.6336530791608102,0.1731940813738789,0.702668628756896,0.9250782524740995,0.5853974426425663,0.07653873823924813,0.033493825718444115,0.08138487369798238,0.0668379976971649,0.060067223114576365,0.02087750297490591,1.5374094682969222e-06,0.021464677245429768,0.06626727573107424
machine-1-1,60,0.5286810229609014,0.8833281983649207,0.5032858986181667,0.8827281960036195,0.6337208146350155,0.17329246644273116,0.7026685102669392,0.924479136476728,0.5814310962171273,0.06512482221229388,0.025094285512547398,0.0727733062012595,0.0668379976971649,0.060111940922854705,0.020943320580114326,1.6053404163663557e-06,0.016039675045920798,0.05620790701164908
