entity,epoch,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
swat,5,0.7290565861680357,0.8364887483482428,0.7580797433530396,0.9042168801032343,0.6844706534933589,0.17808134058431924,0.7485893259363904,0.7643531650967818,0.5904355990311878,0.007861289761687658,0.006957804543084214,0.01061362011392341,0.016544566898252743,0.04844911585687315,0.03689975988871072,0.003359411925501652,0.009312947206136074,0.0028085320557229457
swat,10,0.7384745340615971,0.8401334430573837,0.7721714530641535,0.9176896831457653,0.7348339381866751,0.2358573685356877,0.7566136195860921,0.7603716639587219,0.5995221277587834,0.018537764784627913,0.0049669976564725065,0.01162781299452306,0.004126772682077186,0.013646926734499933,0.02814140911364679,0.013881127342842414,0.011404316673620893,0.01478123082636271
swat,15,0.7197288095396014,0.8401514507249739,0.7605763230964528,0.9132988547945663,0.7270990621348414,0.21353862364697423,0.7493825057162559,0.7387688734986102,0.5756006505046474,0.04433739184455129,0.01646834467532944,0.025933145139687447,0.013892165113119003,0.0387119715274824,0.015448221480924871,0.014712275302898623,0.019631233038003584,0.03885300258515265
swat,20,0.7227229553724962,0.8369064883155848,0.763349467405225,0.911407969726784,0.7143811383097572,0.23939344780937302,0.7520337655911974,0.7393153391640132,0.5777188375531259,0.027174985081839496,0.006141459076703371,0.014161940290836336,0.02160708771733485,0.06773686123223949,0.017608742367010474,0.003317407509830474,0.015402869864369926,0.023872576461116003
swat,25,0.7263055751288511,0.8354863979317791,0.7682132945021642,0.9165867138373043,0.7154912864189622,0.228860415578556,0.7567227207739451,0.7352160865175493,0.5714643241479815,0.020060031455189243,0.005127445411164635,0.006559480868357495,0.013402922873880275,0.04665127487579824,0.01413521026527551,0.0011569264400212622,0.02294294570012959,0.02297238219167548
swat,30,0.7245564304339992,0.833740546019499,0.7699493184147405,0.9208229003854551,0.7257384753121603,0.24314239143418329,0.760101854452348,0.7309392748252936,0.5660383936333155,0.012410510241887648,0.0047276264064773366,0.0054228158338537925,0.01120795807256656,0.01342506599579346,0.02765611605794839,0.01053719118814228,0.028628385489473603,0.015085915572684204
swat,35,0.7238355560265756,0.8311489339436078,0.7667992822793357,0.9182128379635113,0.7182912010922541,0.23954308109859615,0.7577268163676554,0.72751738895032,0.560519044867057,0.016045643556497957,0.003380596426148145,0.008209042162574731,0.013521788168035665,0.033979937012480595,0.020034307790817885,0.014117095132108407,0.02739860992806645,0.018775234948603562
swat,40,0.7208203936779364,0.8310263003575394,0.7665985717819366,0.9199177707793351,0.7217536920819727,0.2635776788074087,0.754219315874165,0.7259010388847066,0.5636964368590343,0.015991919598870797,0.0048638653894370965,0.008465848542438623,0.005026241671470938,0.012665507468846392,0.025504388621055692,0.008323178099527737,0.024172538957360185,0.012186686609941938
swat,45,0.7221655766918216,0.8318999611396891,0.7637954940235824,0.9157792624922652,0.7156665333674463,0.2541343214627161,0.7542213452625688,0.7295911234448252,0.5635707661745858,0.015690189860737416,0.0041515290164424136,0.010396254187889987,0.011184280118422714,0.02228505581661875,0.031035654069823383,0.011497554679378802,0.02289526374378985,0.012673031964863631
swat,50,0.7228724326275577,0.8332878811730577,0.7629624124443085,0.9107101027292204,0.7052750383767412,0.2554317303674079,0.7542744041092233,0.7346464362934687,0.5644142562284964,0.017994131631094843,0.006359733083892039,0.009038933617301596,0.014582558343507348,0.02631928694145871,0.036681577520573445,0.009048159136991652,0.024001092377850926,0.02318049313161679
swat,55,0.7192132599648763,0.8340353743287696,0.7586092104602357,0.907247578158254,0.7008727976383095,0.2664944605771205,0.7590609397177459,0.734867180779031,0.5611021549569744,0.0211744170117268,0.007054733010006329,0.018032845261541856,0.020230359320313716,0.03362509674698226,0.05543653470858087,0.007548651263718507,0.026716530075368148,0.028959348007975123
swat,60,0.7181320760283683,0.8347390468602027,0.7582425645876661,0.9092999310312262,0.6934611384028301,0.2583588052164417,0.7547188194901348,0.7358168211151397,0.559127949110669,0.021498217394161974,0.005843712820830938,0.022623754984688375,0.022667413547561945,0.04458520402556299,0.03734078702369217,0.011272419557122541,0.02700415771552653,0.02675709274881876
