entity,epoch,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
PSM,5,0.504994207828998,0.6839948399902831,0.48373769310549297,0.9651679925306232,0.6957032847061152,0.4044457040191463,0.7651519803813976,0.6526488498714967,0.474897535968824,0.010599940357049399,0.012161583714341789,0.011199681203472292,0.006774303108918575,0.008983380198274608,0.011883237958101993,0.0074892310508718925,0.012477608235258241,0.010060036253631792
PSM,10,0.45446893158483137,0.6446542966877006,0.4563388474311723,0.9694922745039853,0.673388658753534,0.3959719580874511,0.7692710661447484,0.6251310125754074,0.435648751231439,0.021406663298467563,0.015055459494110558,0.010630120753650671,0.0027945210198701597,0.014889875232128608,0.00409325961933511,0.005376546249022167,0.014472052282975338,0.017559584263754133
PSM,15,0.4379656162666478,0.6329162599412462,0.4495740158410403,0.9694916365579397,0.667544280954556,0.40013575595385714,0.7699433101442881,0.6158852890230535,0.42264450897632655,0.024609944300452498,0.019104815026859796,0.012515111900154767,0.003135014351836704,0.013506267554030964,0.006290609101140576,0.007235892353368717,0.017417189407065416,0.01978561253795265
PSM,20,0.43100265501231083,0.6264710937910205,0.4467734399950617,0.967584127887829,0.6669222962766175,0.3980147585775379,0.7702606002664746,0.6100230817804153,0.41666735672388727,0.025370976956821417,0.02084249514434617,0.012084660091632579,0.002804675731517077,0.021379009444542834,0.0055154081956907556,0.012979219153705278,0.01978422673516492,0.02119893415642427
PSM,25,0.4276012429787763,0.6228726543394525,0.4450300750007321,0.9667557712706824,0.6601353111340695,0.3992627173021166,0.7682966196503611,0.6064782139599438,0.41378845970340505,0.02251233949719738,0.01960748234698965,0.010498919977620228,0.003941370253720285,0.01670062985278847,0.006216444707334631,0.008547238493038093,0.018877282394862676,0.019095280606819882
PSM,30,0.4267403402056025,0.6201314583443276,0.44302528862478413,0.9673968087297579,0.6658259831339518,0.4001117966282566,0.7655031749354453,0.6042209362676949,0.4128522991054404,0.019951084041484823,0.01675467347733182,0.008024580297636518,0.004716738748482174,0.014800818182241538,0.0048517092381681,0.01049054648562137,0.015905311106733856,0.016716785891580013
PSM,35,0.4268744781836195,0.6189753200272458,0.44239109302203766,0.9635009768731777,0.6699622451021264,0.4023467827003703,0.7664638948657932,0.6035041641369243,0.4131183378706794,0.019522605233061364,0.01585901354875002,0.007408830517137645,0.0016870840640495746,0.017794528151360758,0.0054588762268764435,0.010943511918182346,0.014708015267007758,0.0164118610093413
PSM,40,0.4280570392298027,0.6183142838942455,0.4419632964670579,0.9652187053715722,0.6719139396993404,0.4015427612753208,0.7676633157682359,0.6028981031781855,0.4138999856485595,0.01730387083319217,0.014216078766280163,0.006492953971327782,0.001538180577419123,0.017555242832900393,0.009152160719162913,0.012394521999146825,0.013265132827543692,0.01460658022012243
PSM,45,0.4280301537019266,0.6172698126783522,0.4410314534504171,0.9653263959988696,0.6741535365202136,0.4034351697486122,0.7656844797627922,0.6017914832081976,0.4137758836050984,0.01674724831867567,0.012597616156470837,0.005472993004402697,0.0014354058951826989,0.01409702312123545,0.007700500277602819,0.008551639085469194,0.011526930401704067,0.014015724059779152
PSM,50,0.42931223552033093,0.6181347140268136,0.4415103469710504,0.965681030419088,0.6799233695717843,0.40769626873164,0.7697008854970314,0.6029329657937,0.41494983096053567,0.016981786661163376,0.013815953779053609,0.005724478937499587,0.0021437204645457317,0.015719760464904885,0.006819302195004393,0.01074819353236451,0.012846226759745895,0.014496070694252279
