entity,epoch,selection_score,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
machine-2-3,40.0,4.491306506340218,0.5914597636512863,0.9427353916017301,0.5771400452950234,0.9616439748018695,0.8012940472622209,0.397752967172486,0.9021429557361816,0.9591114288665221,0.5187169211894751,0.016961850342999168,0.0054713786504189885,0.01773654996205201,0.0005080268238163618,0.029602590777152247,0.020055236670537033,0.012500450116586875,0.005857869185382642,0.0205333463203
machine-2-4,75.0,4.087145364080331,0.5170787193199733,0.8315249730670081,0.4838124628200725,0.9871602144724917,0.953276300343512,0.5270110160500423,0.9143733881076568,0.8350382259406577,0.5053175948249629,0.009955181571620241,0.01732743931977141,0.00654818893530803,0.002053716794340302,0.010131954468447252,0.022645550881259916,0.007922699230513003,0.017041749479074695,0.009876804803227454
machine-2-5,35.0,4.320594080902219,0.4900872395439161,0.9243689876831789,0.5429606712418091,0.9622494819390176,0.8231383494377648,0.5781448575557223,0.9504083764106512,0.9370481228322529,0.4757206831904107,0.008633291247681914,0.0038499370870665813,0.009621193987321325,0.017942639489046144,0.07198272736572262,0.010154822790914108,0.006016100051874308,0.00347864799028064,0.012067019432963368
machine-2-6,65.0,3.7371331237605023,0.37903136165372975,0.834776353695274,0.48814450567394796,0.8662089266377733,0.8137447492051606,0.430031721346456,0.8447079051192026,0.878074355212261,0.3123986424060874,0.009186689488484178,0.011514859121530288,0.007456711766762188,0.09101520495354025,0.04835160089193705,0.026364388685842836,0.040227416102604024,0.009916931663813917,0.007694765311202993
machine-2-7,40.0,5.140373252974596,0.8044087061004253,0.9472607560706914,0.8151121810210402,0.9384376287329111,0.881870775611194,0.4872179141738201,0.9258582483857327,0.9454797778817284,0.7022535835149777,0.00910623844560505,0.0053039445407669795,0.0033222983477934455,0.0037773772755723026,0.008934409748864528,0.005989027002855228,0.01698376859392814,0.006331633596653,0.017702029763225824
machine-2-8,10.0,5.868752587092029,0.9690803566742059,0.9905963952298518,0.9755003327205924,1.0,0.9999999999999996,0.7509575341520274,0.9999864831128522,0.998873700002865,0.9347153193516609,0.0003696748812953499,0.0003649299126870941,0.006440436095297862,0.0,0.0,0.16356222153851638,6.792752395797303e-06,0.00028557043643958376,0.023529258045317667
machine-2-9,5.0,5.355785507618798,0.8574325585425983,0.968726167157987,0.8251552309188396,0.9427162592110654,0.7217668209728584,0.2110926501898176,0.7981962048196407,0.9914588482272069,0.9148164979525257,0.012078028718504632,0.0023497667816427055,0.008967643243012798,0.03164860816095117,0.038457776512267235,0.01642525622106924,0.026806868558115843,0.001860303011426848,0.011210916321599233
machine-3-1,25.0,3.635140253495383,0.4109562352584049,0.8479376888305649,0.4801706202747983,0.6417582417582418,0.6642401644312098,0.2671747591590611,0.6667844668515119,0.9056139624668322,0.3236772798132709,0.01704992242038956,0.0110889563901001,0.0017805455328700557,0.0,1.3175577749056458e-05,0.000382816293494624,5.20218147691778e-06,0.00803290478754229,0.041430624792318
machine-3-10,25.0,5.148659650806036,0.7928492325019416,0.8907536743586404,0.8461642043674655,0.9615346140963641,0.9323903994304751,0.4625544503386764,0.944159458710799,0.9010789433763264,0.7736541374908626,0.006207665173327331,0.006346308508756191,0.00885014930453804,0.018015941461587547,0.05218637889928406,0.07062927438957078,0.008687186228229836,0.007702375656975256,0.033291608375725125
machine-3-11,5.0,3.9028748856127353,0.3149033104305816,0.906345165651389,0.4755119596643771,1.0,0.9999999999999996,0.4007692307692308,0.9954286640380885,0.9235137339448307,0.28717205188346817,0.013974627141227816,0.006428984334428306,0.019635378145617836,0.0,0.0,0.0,0.0007789364807902026,0.008806801068506984,0.018676921104338197
machine-3-2,5.0,2.1512824395206644,0.07023362086427505,0.5982889456981769,0.11550378903484661,0.9525096147418151,0.5070512820512816,0.26183032949350865,0.7343703862246477,0.5679095852738892,0.06497611242482877,0.007223054996836051,0.062265539352591784,0.015617057299678445,0.019440390950354138,0.16403744701643166,0.0631790710150958,0.020423350306150636,0.05306459804976625,0.008252841576763132
machine-3-3,5.0,3.151447254598675,0.19173963330130092,0.8068563148156483,0.29709270570196894,0.9093574922727423,0.5509722402177637,0.4068580931688257,0.8596398260887567,0.8135224348591116,0.18259633983188883,0.019126467115827384,0.008516667153198184,0.01574622008068005,0.019136621708737336,0.06239292076270658,0.016043778537104893,0.012728554826917829,0.008722140826918395,0.016073432049574014
machine-3-4,25.0,5.225239085943433,0.8345396769655531,0.9642065173092398,0.7689463717804541,0.9705827683985389,0.9047025668984615,0.41164512009497334,0.8751021578589906,0.9770856445990035,0.8053587174301917,0.03156860453804331,0.010130265363344527,0.03366083605992812,0.016708721695855376,0.02489927338002661,0.03465454097926362,0.03710878381335698,0.007848105174876848,0.03167881109355057
machine-3-5,10.0,2.892247358584157,0.24486975406024922,0.7568000271725526,0.3519729983966493,0.757245308073694,0.658558976178897,0.318813090962895,0.7457062671997589,0.6673175041256145,0.12558080762933266,0.007921116376725502,0.006427811501018296,0.006434542051516645,0.0019728475113634887,0.02574006380625689,0.0046792602179451205,0.0058566566127993425,0.024692358102559292,0.005342506165892089
machine-3-6,5.0,4.840470142673649,0.6264506267436453,0.9642561473330878,0.5749234374024199,0.9948837812659859,0.9590804884858074,0.5102669727206867,0.993043397337267,0.9788714618982062,0.7029250719590225,0.03464218243452722,0.007178288550127374,0.04239908480928416,0.0005227093388010263,0.006547568814191862,0.007450138129235024,0.000543053701526232,0.0036604509908006308,0.03458521022704812
machine-3-7,5.0,3.0425658503592743,0.36005498951706194,0.7043182199511027,0.41379953122417823,0.8348993288590604,0.333333333333333,0.11011147849543804,0.6670876378270403,0.6912514409240692,0.20605403091582178,0.022534751084931814,0.0038880447264157685,0.03739494066618125,0.0,0.0,0.000918313178573644,1.4076752362790562e-05,0.003516180309354927,0.01433587990976266
machine-3-8,5.0,3.82533680277115,0.3703813359137794,0.8891754353383837,0.35525417875338966,0.985995050100143,0.9252891512289565,0.34152365110633415,0.9001978493150693,0.9170730629918573,0.3932549404586706,0.045309200555642345,0.011792961392917281,0.02944414462147066,0.011827041210415511,0.035470610288602794,0.02389291991216564,0.019796144396677602,0.0103582155717941,0.04535001666208213
machine-3-9,25.0,3.6896948072459836,0.40249157069536234,0.8467657555868612,0.4845996120283852,0.6691030158092665,0.7068214804063856,0.321766695697701,0.7135215855287763,0.90604431952799,0.33627196387860886,0.033936952080034895,0.011666988482436575,0.0060716760998149565,0.0375378801708715,0.08030962747943873,0.00044016244992856366,0.09347890938889322,0.01162457759547764,0.055737921681944295
MACRO_AVG,,,0.47132199954105364,0.8468004607546858,0.5137140485775457,0.8620305243255794,0.7258363614486087,0.3843471833079604,0.8492172692823727,0.8634342491621699,0.44202742717829563,0.014927877227535875,0.009792661982725328,0.014958884499074355,0.01888809856057505,0.037458782953939236,0.02461739120833742,0.015989582840367524,0.009393652499946335,0.019432496113133264
