entity,epoch,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
swat,5,0.696709777015469,0.826969544110405,0.7582589602167513,0.9052870423484783,0.7238381805974743,0.24351367928170425,0.7645582716490413,0.7345862707055721,0.5670175666706371,0.028637847384339506,0.004616997827287858,0.010432781794241171,0.005734236678986303,0.012826565310901305,0.03489120670343992,0.007916907140184707,0.008934324412269348,0.013389275767874069
swat,10,0.7150328912554931,0.8329128068148464,0.763215331860405,0.9237102020662308,0.7403859532409759,0.23110526646592483,0.7663690664275522,0.7388524584244761,0.5806358859275963,0.024298586068610406,0.003461940769649136,0.012983434466783076,0.007049384478286902,0.012618390629315699,0.032273878156194834,0.007588399213655633,0.010955894321400358,0.023802314973880856
swat,15,0.7327853596789374,0.8376312614260583,0.7629654122425258,0.9236482975275029,0.7535596434718516,0.23970286101277835,0.7705267471301172,0.7384210502495707,0.5897316843843157,0.016119899065967013,0.007427699523651293,0.010416155421567404,0.0029805181020414726,0.010304551941347783,0.032671335489402806,0.010439518663303522,0.014170280211487214,0.01361483173526577
swat,20,0.7346248920108271,0.8410709378288501,0.7701390372480386,0.9221680105361483,0.7402802124002282,0.29554540475841895,0.7736705642970937,0.7439484760237384,0.5953817905233766,0.012890567105988201,0.0075220388764941784,0.007658446140977858,0.0026071792213285274,0.023359609145005632,0.05338931790828702,0.006152057662693855,0.013230710785963164,0.00871671053729175
swat,25,0.7217488126094688,0.8381690290851003,0.7691255542881953,0.918731417515564,0.7344686731065988,0.29139437251792366,0.7711443920782965,0.7460181959960306,0.588123257436657,0.02705209672966906,0.007412070382944526,0.011101641899732085,0.00503275461810935,0.01929052884002062,0.0641353986113175,0.0018547866944690684,0.012426159017429272,0.01555624072281371
swat,30,0.7156494208150059,0.8381439843264197,0.7676181205099819,0.9190168860072561,0.7281125543317172,0.27332918482763036,0.7763915986981462,0.740710543847845,0.5759158905958988,0.0368792083493629,0.009013183910512328,0.02450119286569008,0.004952232787025754,0.03519542340739441,0.03782841587899502,0.005310848006346334,0.012472594174882555,0.030782669311301348
swat,35,0.7351242954343595,0.8414290960743861,0.7698836807933465,0.916325276539499,0.72697232595023,0.2782095103679786,0.7708463996204848,0.739500832565775,0.5788685684887883,0.016063571368864746,0.011642749979122496,0.018422047126219927,0.004515659582739462,0.02851292131117092,0.028480439635969454,0.011889331500230103,0.021288385138764715,0.031989721949727545
swat,40,0.7377640739565116,0.8399565319131967,0.7737529423694383,0.9122415238844079,0.7247112369859049,0.27592812584955884,0.7713822765988684,0.7353866462154353,0.5726028326046877,0.018587930349126605,0.012354518010275584,0.019707226618956325,0.012417387967724045,0.02422899446508891,0.058374562419368926,0.010228395031110876,0.021857073832986882,0.036559198291378665
swat,45,0.7365220110854078,0.8387580824174826,0.7752433098699185,0.9115512626948175,0.7252784754058027,0.2554257349790241,0.7704640338858376,0.7312420980818359,0.5689856025504201,0.019704274708100836,0.013055695889252065,0.021018730020928283,0.012789613369207102,0.02585198499686298,0.04676985080647955,0.011593259544233262,0.021873859159342614,0.034753973444162915
swat,50,0.7360473000286349,0.8384662165190135,0.7771957654271116,0.9110622355977871,0.7246149454592896,0.25847555447186277,0.7711340436649614,0.7319249159845349,0.5659997636060187,0.02141036471391945,0.013100511162712677,0.01512396032202522,0.012297381063880872,0.02982090349582327,0.03012561225337113,0.006768030939782072,0.021745055305562203,0.03708909937143482
swat,55,0.739696564632333,0.8375442643624933,0.7738455518705665,0.9095931809179835,0.7202016729832492,0.24575241400418238,0.7683091230981441,0.7302528804074389,0.5634408011746682,0.018093242062491143,0.011220020107267022,0.011685936320940138,0.012832545835733246,0.0304736572296446,0.06663742820444943,0.0043059429020985114,0.017710563841230768,0.03214956432565984
swat,60,0.7371983841107512,0.8368829372408376,0.7748595659386671,0.9104593102407905,0.7199354005808598,0.2889133054231948,0.7673904664994826,0.7316966731471146,0.5700870659506981,0.01287209928826299,0.009229934167817118,0.010578826486599406,0.015148270020807663,0.03426331309492646,0.029529152557002242,0.004721792521234263,0.016278789863565818,0.025083919538201244
swat,65,0.7404975151511562,0.837128501839034,0.7769621911215318,0.9109861070036436,0.708364189445361,0.2677238198572524,0.7711086730563176,0.7317113861629879,0.5717573169587441,0.010341085827462782,0.005471863205296382,0.008657068504405608,0.011957321334940627,0.04353627252106511,0.01470011447414504,0.010607246282366973,0.01868426625994053,0.0286085781318749
swat,70,0.7364607931050582,0.8383569965286852,0.7768166398317813,0.9158713863402925,0.7219794337363671,0.30793762430547356,0.766561484234637,0.7335870942207728,0.5716175441069131,0.017822697936089517,0.0037956002496624883,0.007574598380585192,0.009546285676930897,0.0281965760402841,0.023661516933477008,0.005494356982304226,0.019603201695289108,0.02768064986645552
swat,75,0.739803802992346,0.8375572713308292,0.7775400841612783,0.9175553565995689,0.7142197024123224,0.34927828312336856,0.770751933491608,0.7342282020698603,0.5736885265124865,0.005999016664847301,0.002554103440309694,0.009380585319303577,0.009268679408112894,0.04459813947290269,0.09342945753416912,0.004912713287140566,0.0159122358443412,0.02702763765645427
swat,80,0.7425701170233027,0.8382296592190057,0.7798054009302579,0.9162884954730159,0.7246006746028525,0.29319530959862,0.7771504228939806,0.7354280250850762,0.5763857913185504,0.006583472128392136,0.0021664875685667613,0.006129354514675805,0.013821518588861473,0.0444340247583958,0.05682143941484085,0.010702369809246907,0.014692658665479497,0.0258597721519163
