entity,epoch,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
PSM,5,0.5313900989187432,0.6982302874797712,0.49676908822350285,0.9595375210293977,0.7239924794590772,0.41368259966204746,0.7767502430407269,0.6645752493687789,0.49728120789002217,0.008988647860969185,0.01687715193223737,0.012186093910485824,0.003850999149727969,0.019464726635607516,0.0029641985722564774,0.007807150792043058,0.018094561259854012,0.008561343890939594
PSM,10,0.4945314417159059,0.6657097102227868,0.47026822459408607,0.9702665248734128,0.7126378884511295,0.4191955754873329,0.7770838402932737,0.643129519643602,0.46985470790516376,0.009528734806886341,0.002037669368500399,0.004045210298117933,0.006218284306424111,0.0061288372451020175,0.0014582083522748407,0.014404833571186064,0.0011850398057046787,0.006968410086622422
PSM,15,0.5002379249344724,0.6758791577910378,0.4740324299399744,0.9658939545193674,0.7095168417150106,0.4242490833376769,0.7697455471379757,0.6545910844009437,0.477538445461393,0.007473032420242057,0.022405647395914507,0.01202426862974234,0.004246439244375876,0.0035246838444591313,0.011329871268065301,0.009162923488417121,0.01954037093920051,0.008653611607664908
PSM,20,0.4854877791926794,0.6669936079285893,0.47014953216779015,0.9707013245062499,0.7144323766600882,0.417462788664154,0.7738290720045615,0.6463141567421442,0.46495814461755014,0.015780395826287697,0.022493189978364758,0.01649009092126902,0.001055042488205462,0.008158006647379692,0.0060342016023475714,0.0005785094637817668,0.017852501238064478,0.014039753818525765
PSM,25,0.47487144908569867,0.6600521329030016,0.46861640586174086,0.9715981123765901,0.7029965521810828,0.4356931543343514,0.7815825137274732,0.6385682991020487,0.45525573120720986,0.03427587237695185,0.03394214895686093,0.023026951383381407,0.00382829625850666,0.023302396431183325,0.0031613332915945815,0.016816943583864697,0.03175524038877054,0.03168570912104982
PSM,30,0.48175155035871375,0.6672676112061006,0.47335755326894796,0.9712711351996086,0.7138712172652084,0.4356509260468293,0.7772755129343605,0.6448540334350416,0.46204254056664273,0.02625060611645139,0.020930840021394656,0.017450448236537724,0.006478582547499033,0.023304256731340192,0.0014619905283754504,0.018531364793363456,0.021351676986868833,0.024603051705799617
PSM,35,0.5006108280578206,0.6712331411903957,0.47384342387717937,0.9728592463686456,0.7364565073228748,0.43566920402882636,0.7771569384160351,0.648183607245383,0.4783453142077331,0.002506856363045038,0.010801364319467864,0.01624378066270744,0.007618820953438361,0.0019252387473103253,0.003465127333218903,0.017401006219522792,0.012710203516075717,0.004478847206019342
PSM,40,0.4971010537005451,0.6672264633081678,0.47117249927954924,0.966604411224811,0.7317205570947882,0.43131010247890167,0.7839137346243124,0.6460298861112908,0.4756735593661303,0.007558860149069028,0.013740300696752571,0.018083355091158188,0.004548933589838725,0.019966268368332454,0.005713678765711234,0.021209403312177653,0.015518216363362345,0.009940845920354624
PSM,45,0.49902535827584465,0.6717199368071145,0.4752814679900341,0.9639594769631386,0.7377158833074678,0.4305872061895478,0.7834681027541546,0.6502164893900886,0.47741986879787235,0.004326026895026107,0.004604142109519891,0.012086005787482547,0.008629724292542917,0.012972645704377376,0.0008450706793730438,0.022691186305333424,0.008408962335231631,2.7958352406078622e-05
PSM,50,0.5071236450378422,0.6784120296145201,0.4804173902697212,0.9616291791330476,0.7410884407930309,0.42185090324106034,0.7880812816567428,0.6561832246230479,0.48390964257940716,0.009797163693386136,0.0012454799480251667,0.007949045421481468,0.005218906485595716,0.018656284010826876,0.011308926649355846,0.025888270713571887,0.006109559620444937,0.004133970967916076
