entity,epoch,selection_score,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
machine-2-3,35.0,4.34089586559769,0.5212066237237047,0.9361690577253822,0.4935349490761254,0.9887640449438202,0.9355178379767719,0.4750981773459275,0.9681951526703267,0.9530306494783607,0.46875943292379,0.013862622906182842,0.004187576409839896,0.0206091884497017,0.0,0.0007041439666280303,0.01247307217804745,3.8686250011012607e-05,0.002708475426179201,0.019236204963518546
machine-2-4,60.0,3.521329468912846,0.37486823017530735,0.7464886021167705,0.37073570468372585,0.9891137496002842,0.9674737349290516,0.5162862383545452,0.9144157769243347,0.7498471627156427,0.36497399229706495,0.024431460493313257,0.017453879830425272,0.012081811812261402,0.0004621625428280185,0.0006854871492201641,0.000709129883596633,0.0027961094387930164,0.017302711301382466,0.027214987524337226
machine-2-5,70.0,3.9247793714369217,0.3975635198578365,0.857855294210195,0.45189097956852775,0.9726535258719629,0.914180295086294,0.5835425103182583,0.9542552154033466,0.8731222448817685,0.3900921175152472,0.024826085819656705,0.035627970854473535,0.010071202570229873,0.0008346393003199934,0.017875818249806077,0.00153601630799784,0.0005420646161426552,0.03375910426899987,0.026012858899119518
machine-2-6,80.0,3.780149234434493,0.37404068383623046,0.8272586233613031,0.4805472223359366,0.9417033620362989,0.8457761639606147,0.43095937537362544,0.8900986546524032,0.872344426011799,0.33585962423682053,0.008364519574413308,0.022805759197884367,0.0039048587729102503,0.007948848614722602,0.026920680390117357,0.0004227887125954899,0.01736490801538205,0.017396105914279564,0.012365200516740104
machine-2-7,80.0,5.2654766549724625,0.8277421349924967,0.9464241842452124,0.827531354030933,0.9596019038371806,0.9164988611368389,0.5617600670076299,0.9668239674615021,0.9411195261180074,0.7558354881243107,0.0035039984815283336,0.006436348759851724,0.0019225623764842418,0.004229466191386337,0.0007516251647545692,0.004792315282370473,1.8187257642474206e-05,0.006704637226524132,0.009211997029922384
machine-2-8,10.0,5.886432588351992,0.9686055681502757,0.9897382108855728,0.9717818343237332,1.0,0.9999999999999996,0.6070560910997577,0.9999828294385208,0.9990691050707631,0.9572550404831265,1.2885189689651388e-05,0.00141340791435051,0.0,0.0,0.0,0.006303493240571647,0.0,9.168883598857568e-05,0.0022287346297607067
machine-2-9,5.0,5.330318541023766,0.8393615988683734,0.9649354572661197,0.8035875151125222,0.9567519858781994,0.7372721558768065,0.2188753252495867,0.8418287930190756,0.9883447099835263,0.8922604667741493,0.0042672646700291665,0.0011017951703934479,0.00921351136369896,0.0,0.0,0.0,0.0,0.000895563480559717,0.00600344121347151
machine-3-1,10.0,3.6809741713337214,0.43786906451031316,0.8531209634356764,0.4678684287208826,0.6417582417582418,0.6642335766423353,0.2669833510123138,0.6667645451588199,0.9095024284754784,0.34584874103255103,0.00873146401342163,0.00788998985084157,0.0017255956465255533,0.0,0.0,0.0,2.1145171091208565e-05,0.005706444250245641,0.0214769466914694
machine-3-10,10.0,5.160425912498798,0.7878679478336253,0.892687869877223,0.8589673242334767,0.9579481193409428,0.9495442124997859,0.5119397967430724,0.9467704022033784,0.90110109841567,0.7730312699354257,0.006662963022562831,0.006174802016483712,0.014178626723429658,0.00045250990431893985,0.002169356766270036,0.044027277700230585,0.0033705997005117226,0.005581585224421151,0.01526351220850768
machine-3-11,35.0,3.660970144741725,0.22709947142037615,0.9062894113659321,0.33614008920371574,1.0,0.9999999999999996,0.4007692307692308,0.9942602593169032,0.9465148175851107,0.25066609584968697,0.015930242008077272,0.0054002246218808475,0.04267232698173002,0.0,0.0,0.0,0.0,0.004290113935064845,0.025245347915368876
machine-3-2,5.0,2.259867512366455,0.07021666920389723,0.6200572758597767,0.13284721344224176,0.9793311658259364,0.7416044776119397,0.35228003514675127,0.7868299880207159,0.586899806795953,0.06301655904387048,0.001794300673582683,0.010878049427325108,0.0021539750855339543,0.0006709195220790749,0.01679104477611943,0.004376609464084449,0.009803995266613148,0.013333593132197145,0.0018997150431881928
machine-3-3,5.0,3.1236970852933643,0.19459004045231867,0.7897577313603725,0.2862655465839846,0.9509001636661212,0.7822222222222217,0.4766647279880054,0.8761928272472564,0.7959141766454035,0.18097676300402835,0.006211885910046638,0.014726654523416375,0.007512515135636654,0.0,0.0,0.0,0.0034200588349360904,0.014601858061568267,0.007003138358361393
machine-3-4,10.0,5.615857357440716,0.8995337618773698,0.9638419643609548,0.8843575736020438,0.9959314495853825,0.9947654800649328,0.49312228731949453,0.9887532113794971,0.9777903727408795,0.901580473479971,0.024842861135793037,0.013852661877297966,0.009506641289373311,0.00344112197433238,0.0043574187149885675,0.009389271050442972,0.008076558256956317,0.011503811691280353,0.026781276977395383
machine-3-5,60.0,2.8467784592467567,0.25268784256225635,0.7496916843914075,0.33990110632351267,0.7634252539912917,0.705882352941176,0.33773691089752933,0.7500336559341578,0.6242216816892935,0.13024248834612892,0.001261098564260195,0.003427603692547352,0.0008953102072543645,0.0,0.0,0.006966102115952259,0.003793844937502166,0.015942286500462633,0.0014589030524936578
machine-3-6,70.0,4.424986465322718,0.5044490396521529,0.9035971270198806,0.49440607350155064,0.997702153419487,0.9719711382545392,0.5254675309139223,0.9926561515203275,0.9475187113591443,0.5823593622696611,0.008233063511415848,0.009120382378536629,0.012004315036352778,0.00024066162809599273,0.002616371057172323,0.0011635206650845184,0.00022758868834040044,0.004521781414552672,0.012586699156044764
machine-3-7,70.0,2.920803210300649,0.2596735061575654,0.6981882537885298,0.34690407428738296,0.9257425742574258,0.5714285714285711,0.1818704843705632,0.6670858883586124,0.7380186038224694,0.21093288388608905,0.035146396634259315,0.014363187488738301,0.03728905916433588,0.0,0.0,0.0,5.126836782704745e-06,0.01398306629229211,0.019711433196961035
machine-3-8,15.0,4.071226447717017,0.42631405958096047,0.9054509800325692,0.4012650715481593,0.9985433357611072,0.9889146442111775,0.43232857039123923,0.9642820575094152,0.9268397780095182,0.4470745010363938,0.006866172586603806,0.004761128951875315,0.005020553238842921,0.0,0.0007286946285770599,0.0030519527006528835,0.0015214837723641981,0.0038407867417468125,0.006591546913618969
machine-3-9,15.0,3.661225011148534,0.4176617798266619,0.8582847800994318,0.46794954360849794,0.6503340757238307,0.6666666666666662,0.2825401024051996,0.6667722612744992,0.9148160342989718,0.3357406120404711,0.010597283572709204,0.010835487555090402,0.0005831288896969803,0.0,0.0,0.0,9.427004111792276e-06,0.0031286794911002153,0.012391449708039796
MACRO_AVG,,,0.4538540655308066,0.8347796315285482,0.4979567356386951,0.8932626642967662,0.7805974339630458,0.4215036369849731,0.8707228109870134,0.8546355519097691,0.4345698452525624,0.01260159868777293,0.012306834172957078,0.0123948698119536,0.0058417180955011505,0.005770614103771909,0.009529921442369341,0.0026558936191422968,0.010671324261355027,0.014208699871054869
