entity,epoch,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
machine-1-1,5,0.5246335086618373,0.8909825000794924,0.5230519886225032,0.916147194852202,0.6638820898883252,0.18373307334801758,0.7026695380627421,0.9249934320238486,0.568637920381282,0.051541054140813204,0.038994380278360996,0.05187867230063677,0.0,6.145267554416497e-05,8.017544227577569e-05,5.347953671799841e-07,0.030667100265717076,0.04984853548971718
machine-1-1,10,0.5072537272011574,0.8799105210062871,0.49672943998734953,0.916147194852202,0.6639757085020238,0.18389842070513382,0.7026688489857257,0.9159138596972614,0.5522888507332081,0.04112086661166038,0.02985100595214184,0.05021968036327949,0.0,1.619433198375554e-05,4.020468231696652e-05,1.1670483693601874e-06,0.021069114496814867,0.0363245440451224
machine-1-1,15,0.510521113337796,0.8906481853022349,0.4932379815373885,0.916147194852202,0.6640079051383394,0.1838715751885042,0.7026685630761064,0.9248086143358746,0.5576134874077348,0.031112932017755633,0.023092297573031034,0.05383104677248813,0.0,1.5810276679850688e-05,6.692301369160224e-05,1.7107626170573365e-06,0.014434324403306357,0.02368928795014962
machine-1-1,20,0.5239912824555824,0.897003373850297,0.5118367093803938,0.916147194852202,0.6639998079723475,0.18389167752966268,0.7026684808338828,0.9301298251369321,0.5703343345635364,0.03674790769388174,0.023610042442486278,0.0614944675600728,0.0,2.613259427038696e-05,6.55847586841975e-05,1.5369333864365458e-06,0.013955513803640972,0.0271734222674567
machine-1-1,25,0.5358090196388401,0.9002619330718377,0.526014700762886,0.916147194852202,0.6639757085020238,0.18389842070513382,0.7026684696662857,0.9338209811482954,0.5831168482127543,0.04033555187717835,0.02288613394448489,0.060064121618041866,0.0,1.619433198379255e-05,4.0204682316957265e-05,1.5499359067182003e-06,0.013155553717291803,0.02985440000883004
machine-1-1,30,0.5471725726718457,0.9058246793112681,0.5363063940169126,0.916147194852202,0.6639838056680156,0.18387831836397533,0.702669311209975,0.93758079630429,0.5931556974177327,0.03889773211304682,0.019907115968226842,0.055626686773021995,0.0,1.8699603860411417e-05,4.6424368316761335e-05,3.9965912516252293e-07,0.011739291188503016,0.029266791564220677
machine-1-1,35,0.5528128295647619,0.907009729071247,0.5385195157429649,0.916147194852202,0.6639676113360319,0.1839185230462923,0.7026688979147817,0.9387957185153826,0.5987972610936934,0.04089209879773624,0.019729484020157128,0.055039169810565995,0.0,0.0,0.0,1.1887122110121118e-06,0.011857445529163133,0.03172211663234585
machine-1-1,40,0.5639030911377454,0.9121265362638864,0.5504409956910311,0.916147194852202,0.6639674122253927,0.1838660613893758,0.7026695607765326,0.942502267699483,0.6088139074913635,0.04330208358729749,0.01970474964442095,0.05948380699773721,0.0,2.677136697068268e-05,6.379856110281342e-05,2.8385852749985644e-07,0.011879955617240198,0.034408125495011384
machine-1-1,45,0.559788142248509,0.9082574583517088,0.5428224148170251,0.916147194852202,0.6639340131368954,0.18384154691150412,0.70266931603663,0.9404182512065744,0.6060594620441164,0.042654212302039626,0.019568843616198393,0.05183814732128109,0.0,3.879585863149982e-05,8.88843842822827e-05,4.040033263759173e-07,0.012046506390171484,0.034912938368218537
machine-1-1,50,0.5632369141685297,0.9092442359754555,0.5503093653404656,0.916147194852202,0.6639340131368954,0.18384154691150412,0.702668883623527,0.9414102110391545,0.6093649254396474,0.048637400920506495,0.023958945975982582,0.058980892018280655,0.0,3.879585863149982e-05,8.88843842822827e-05,1.5405507124096233e-06,0.014698996447380017,0.03992655867660311
machine-1-1,55,0.5643453742689046,0.9090406751421762,0.553655356661226,0.916147194852202,0.6639257168602644,0.18380918759574608,0.7026691624351836,0.94152705084282,0.6105815698017973,0.049644140108745544,0.025472846939023037,0.05987450721626699,0.0,3.220442400971364e-05,7.380073326669733e-05,6.733710376038937e-07,0.015437800725951493,0.04088402001154326
machine-1-1,60,0.5627021479552561,0.9078944409623289,0.5518712649843731,0.916147194852202,0.6639084968575091,0.18377675666560483,0.7026691643279935,0.9410383437837273,0.6094794520436003,0.047607091918945244,0.02496088200945699,0.056879934840701654,0.0,4.2700171026713056e-05,0.00010673361117218362,6.698274284523144e-07,0.015174720049458693,0.03958824597977916
machine-1-1,65,0.5609292237735646,0.9067125593802952,0.5517631726010754,0.916147194852202,0.6639084968575091,0.18377675666560483,0.702669289631747,0.9402365505349337,0.6077821142560402,0.04829765701565077,0.027360042468004702,0.057331364384079146,0.0,4.2700171026713056e-05,0.00010673361117218362,7.485738660562719e-07,0.01638983051324961,0.040295617855096076
machine-1-1,70,0.5640009158856216,0.9069236482363964,0.555041024011887,0.916147194852202,0.6638997796776911,0.18375045448709965,0.7026695807455337,0.9406081597467184,0.6108596408444726,0.0497539120747926,0.027352663396456537,0.05865634940511962,0.0,4.8115821676380516e-05,0.00012253158747766696,5.059334370398399e-07,0.016665785241478947,0.04215101143887748
machine-1-1,75,0.5673159168681947,0.9078475519287406,0.5589245422712754,0.916147194852202,0.6638910624978731,0.18372415230859448,0.7026692822497884,0.9410797382611763,0.6133347424650066,0.05414756669783884,0.02947996241806386,0.06484869417974763,0.0,5.1032558772472975e-05,0.00012958049179855432,7.625973069371639e-07,0.017937309608507368,0.04602222491968176
machine-1-1,80,0.5604725475282086,0.9051722722679132,0.5533543590018448,0.916147194852202,0.6638910624978731,0.18372415230859448,0.702669017824444,0.9390279232658241,0.6067319473715365,0.052682821769475086,0.03162581682325629,0.061557896232516195,0.0,5.1032558772472975e-05,0.00012958049179855432,9.508266112869308e-07,0.01903653195797693,0.04438584031492075
machine-1-2,5,0.26293906914830745,0.8687998893610765,0.3770706997641463,0.9085545722713864,0.6504689709660474,0.25594533897245475,0.8838118099603576,0.9237172730666187,0.2884418817052293,0.004616074492612654,0.0037201285692251593,0.0014833638185610906,0.0,0.009602245975933307,0.007597677580855173,0.001526098448211784,0.001754415298206927,0.0053539693330827325
machine-1-2,10,0.23938318500560696,0.8743467336803601,0.37124910235255537,0.9041104546459826,0.6486486486486481,0.2474732594905866,0.871125165831306,0.9167187195478739,0.2599353103518335,0.0072228717696399755,0.007157303836813606,0.004730949862517008,0.0010215037463151794,0.0,0.002470212251447986,0.004254373309691389,0.004298737483125694,0.008622314394175452
machine-1-2,15,0.2431512208290684,0.8762661531791829,0.37398016367995646,0.9060435454508977,0.6432647973910104,0.25115588503448777,0.8706841017319182,0.9190278545923484,0.2640193384892504,0.011227236133734407,0.0037977416447977095,0.007132386834110219,0.0017624983183017072,0.003720811000314226,0.002941803567137069,0.003950192284037548,0.00315935599239846,0.012458184119495562
machine-1-2,20,0.23533865112137958,0.8690408706305877,0.3706833361488786,0.9038890761961684,0.6472007722007717,0.2468062662663424,0.8677713175915261,0.913656497956314,0.255847018118747,0.007416019710049939,0.010964479865076013,0.00681947886200712,0.0008469109281203758,0.002895752895752881,0.0020218268588874906,0.002417421039228706,0.004228611985043812,0.007360408210302053
machine-1-2,25,0.23993475379815415,0.8671882287137266,0.3690560199058833,0.9039832814706794,0.6466806612437674,0.2510781874222301,0.8692066234971006,0.9156772049908013,0.26198682564212666,0.011944023650565377,0.004424672110022586,0.005986269002457172,0.00025261514083292787,0.003935974809761251,0.0019467570195017346,0.004871072616045697,0.0017835377491292857,0.013531219874469093
machine-1-2,30,0.2483537067064792,0.8740202101390153,0.386261577446209,0.9126173436944267,0.6456755238749938,0.2526679222392081,0.8799059827326978,0.9196763753454432,0.2687384998637388,0.01859896241754367,0.005650526943592039,0.03555787592981186,0.017609626701815522,0.0037759998770797196,0.004758532193072575,0.024994650819735453,0.008171016785199365,0.019941174647334838
machine-1-2,35,0.24410377780229883,0.8730922199901686,0.3724293276813601,0.9047763275749375,0.6424132359237106,0.24927808370114188,0.8723934136623354,0.9189593019623867,0.2649559814881327,0.010985758152644725,0.007225843735281728,0.012402704267970856,0.0018268019388757157,0.008120361346788589,0.002856598185429722,0.0106287256241323,0.006865638064130428,0.012536182868291633
machine-1-2,40,0.24357829258292849,0.8750584266472229,0.3697083572925208,0.9052190908593197,0.6447126738388869,0.252170732319061,0.869483222914722,0.920242852274812,0.2654670639897898,0.011541574010548002,0.009633782412431286,0.0038595040271740782,0.0016813057852309054,0.004544872231878507,0.0021706904488473953,0.0085537185610096,0.007391754998623818,0.011999635224066328
machine-1-2,45,0.2382010081794121,0.8713723260466412,0.36742860685233036,0.9055087849208181,0.6472007722007717,0.2512637593570306,0.8674518441033583,0.9181196850512405,0.26011292873819236,0.007611997795179765,0.008313500910941787,0.0028562120308422657,0.0028889917651062484,0.0028957528957529056,0.0019651584053012997,0.004059711869119634,0.006446217684041221,0.0075412195354316565
machine-1-2,50,0.2379277976946006,0.8746507754689956,0.36706268879770365,0.9054513829081219,0.6424132359237106,0.2510747124362038,0.8673374525490429,0.9194194988893708,0.2611632889222221,0.008876864145838407,0.008473788627398938,0.004209761447677123,0.0039495333218479,0.008120361346788589,0.001052826260962048,0.005884059803571287,0.006001533829700363,0.009964461270168125
machine-1-2,55,0.23769988376231066,0.8715600427025746,0.3673141748815614,0.904214449052659,0.6486486486486481,0.2509246433950159,0.865285639857764,0.9181932077762309,0.2599060987033287,0.012699032505126375,0.010001003933083164,0.0035092175424852236,0.0034866890630955113,0.0,0.0020510220672793223,0.0014593251477988615,0.007275042734595748,0.014199411298804782
machine-1-2,60,0.2392993592905055,0.8719856912413484,0.36865332948199675,0.9041126224870142,0.6486486486486481,0.2509457477694185,0.8665738247628365,0.9181513867219999,0.26240927289062355,0.010926055478053087,0.00791444345754595,0.0030993961664188474,0.0019134753950737359,0.0,0.003510638642469201,0.0035635388985440224,0.006173723022810107,0.013751733570642181
machine-1-2,65,0.23784296027026663,0.8692049595224811,0.368084618973776,0.9038890761961684,0.6486486486486481,0.25341787442773905,0.8670283301164151,0.9170975446064955,0.26100785673302507,0.014102445751650596,0.013161836244488506,0.00512233061214172,0.0008469109281203339,0.0,0.0008902452771995113,0.0038146349741345737,0.009410288024351439,0.015117203832845752
machine-1-2,70,0.23629759184187607,0.8691487950019715,0.3684375724714971,0.9043318343687452,0.6466806612437674,0.25163208536900167,0.8665423377166284,0.9160591944162313,0.25929130905629255,0.012354205954354469,0.010006399100427868,0.006729292732454935,0.001114479186025821,0.003935974809761249,0.0014958953069222724,0.004146136610958744,0.007644902486508188,0.014677932305477448
machine-1-2,75,0.23501392064374393,0.8662425301984948,0.37147367238174367,0.903891669216822,0.6486486486486481,0.25078448812844056,0.8677818939623618,0.9142580193096407,0.25861132130517117,0.012297901156301238,0.012978585719257186,0.0060721637835461344,0.0019596071878759213,0.0,0.0035126700656783897,0.0018338842620630091,0.008822936565534515,0.01370743466641165
machine-1-2,80,0.23710649098449108,0.8697732914545584,0.3725065211278623,0.9038890761961684,0.6486486486486481,0.25204038728331146,0.8684356323587628,0.9162821218274897,0.26090843404977204,0.0127771010419307,0.013386991453196738,0.009279952803965262,0.0008469109281203339,0.0,0.0024394067520561355,0.00299823947586006,0.008902729052186425,0.01421791117805327
machine-1-3,5,0.18786006696862811,0.7643038774385438,0.2647188827448415,0.6368159203980099,0.2750124963895548,0.3367337778743609,0.7813162315272044,0.8288490684177467,0.16977213064998165,0.008729777475662991,0.0042074523607398846,0.027019839403511645,0.0,0.0021375117548775298,0.002559287372993348,0.0007740215729142883,0.00759468661713632,0.011020259323291964
machine-1-3,10,0.2080864514738811,0.7951944420026229,0.29978130879710024,0.6293252173184323,0.27937290033594586,0.3308316111049218,0.78170731489781,0.8557730531336154,0.188855733945186,0.006785697581825308,0.01606625321430571,0.010482154043939748,0.015174115496114094,0.0017068361821506945,0.013850578336300259,0.0012096428659257074,0.013941166111882407,0.00835393997955903
machine-1-3,15,0.19632882247177957,0.7775662235843871,0.2792218088754332,0.629395356651929,0.2792293713660162,0.33260055076933015,0.7823610616807553,0.8392628072505546,0.17556832748959694,0.023315658520066805,0.02939475102603347,0.04727837621453752,0.01503384250231686,0.0021092118827040827,0.012148985903443477,0.0008202985083419275,0.029340741339274598,0.027144047229193294
machine-1-3,20,0.1933293634611875,0.7634730613810463,0.2639819604064113,0.6294353563529009,0.2774497132978048,0.33209272145174007,0.7847682825134401,0.8296278738405248,0.17381735160068224,0.03286931487113451,0.06522880853638009,0.06204160978802476,0.015641984168454297,0.002751859261254173,0.017630822466540876,0.0043896009565569565,0.056098319884194905,0.042195258459232755
machine-1-3,25,0.19442341585702297,0.7667114964605832,0.26119819964251123,0.6372800028122853,0.27062688623893344,0.3421408511212737,0.7951781076692064,0.8338166487196874,0.17611942880628684,0.023606514009759303,0.0678487790318454,0.04397296708924227,0.0015749890026565633,0.010329531899809478,0.008537883734431947,0.023123414391351477,0.06060412325203736,0.029332124668114874
machine-1-3,30,0.19654133193976994,0.7662196224832615,0.26344735636783695,0.6403625623523197,0.2725849717206841,0.3644398166725896,0.8272046978592855,0.8326216062752732,0.1780728551836516,0.03519408592991718,0.0959409341461367,0.05226885486961697,0.0027375758193751184,0.007689938213817064,0.013379589990047455,0.0408070468773133,0.0899771192012937,0.04143440692468241
