entity,epoch,selection_score,AUC_PR_mean,AUC_ROC_mean,F1_mean,PA_F1_mean,Event_F1_mean,R_F1_mean,Aff_F_mean,VUS_ROC_mean,VUS_PR_mean,AUC_PR_std,AUC_ROC_std,F1_std,PA_F1_std,Event_F1_std,R_F1_std,Aff_F_std,VUS_ROC_std,VUS_PR_std
machine-2-3,5.0,4.5793376375459935,0.6131610653259909,0.9401905166747943,0.5805365228508345,0.96989862491854,0.8802773458418337,0.4563814793212595,0.9421859426496275,0.9572849453459571,0.5459786446987898,0.012270357539838218,0.004188634057745967,0.009949514514465858,0.0029756434626474937,0.013894733578289341,0.010995355636990554,0.028520250881071,0.003336043913062099,0.0168707316000412
machine-2-4,65.0,3.3484066847188645,0.3623238950805565,0.7685835496260313,0.3434734809439104,0.8860930878243861,0.7098662538331676,0.31317926018534614,0.7810229144350445,0.7698566477497989,0.3231461968835233,0.09385612707578517,0.04785983988244539,0.07092347995951315,0.10963875597252642,0.1921654702051894,0.06950688591820303,0.04682741087435997,0.05006470038037362,0.11159528141548972
machine-2-5,35.0,3.8539215701200207,0.3841534282895017,0.8708927840960172,0.4041358609847885,0.9729129711397644,0.8399422739296122,0.5230588040946401,0.9418188120641334,0.8850792756058785,0.3678414090797016,0.04869439636510854,0.011734641242443868,0.07330165300681832,0.016280601514078563,0.08693489703735836,0.03777205429582643,0.021162285267262458,0.012040023027730919,0.05193115877911448
machine-2-6,5.0,3.7086819369119417,0.377676728159434,0.8472674083429418,0.4782619434448008,0.9119148394475668,0.797930401400489,0.42141922504632723,0.8159971806376564,0.8842729113928942,0.3052057649342146,0.006782470215179379,0.018437746782218947,0.009620294774186165,0.06225039903048586,0.06134993561224535,0.020428887342693117,0.04388359971327131,0.015667909486849565,0.021865401228012348
machine-2-7,80.0,5.136874540752259,0.816554395233914,0.9437892573779395,0.8226971058504421,0.9313715809596215,0.8731773388060521,0.48178137753556416,0.9139853863908296,0.9397519962238982,0.7000963996752347,0.012633726301624952,0.014131384550177591,0.0015408915204314319,0.007097013136414232,0.015543749061823526,0.02969304623335809,0.01695233508606893,0.011180280332108236,0.012164740376774555
machine-2-8,5.0,5.876266471933632,0.9695156186582331,0.9905071192481656,0.9803235528017149,1.0,0.9999999999999996,0.9569090944035198,0.9999938887891506,0.9989559044211649,0.9369703880152026,0.00015335781519400994,0.0004941465475665062,0.0016070469731272925,0.0,0.0,0.021898365104747828,6.839560841008848e-07,0.000175979634236756,0.0100614657806639
machine-2-9,60.0,5.2437169864659605,0.8063231592236764,0.9576895678600182,0.7733309952981496,0.9420103995189277,0.7364592195511405,0.23260299853489938,0.8587122248189749,0.9836870951626415,0.8639739441024998,0.020629924575100638,0.005217405035851147,0.025209504394773253,0.031173547251897124,0.05727672356575436,0.051938340308548596,0.07220085647094514,0.003395183230452965,0.020819179726346598
machine-3-1,15.0,3.9300713536507974,0.4345018535262746,0.8590152338765065,0.472422638973199,0.7982128893781952,0.7253662162387875,0.27422490579501496,0.8815291435643302,0.9135526927770385,0.3690497909334483,0.044857175905533696,0.035633871496351804,0.019716359640101412,0.13798726559194252,0.11310720849367965,0.014483109565402363,0.09338515646471346,0.022070261802759804,0.07604645509003172
machine-3-10,80.0,4.712355057760465,0.6939772189346436,0.8836692082115397,0.6908625995344798,0.9204419644936617,0.8001958424509403,0.36573987231670413,0.9292830922094191,0.89000075537191,0.6245621834984725,0.09788995965971614,0.007360208043450479,0.12142088497214723,0.028479634947746517,0.0692858124526315,0.03299793191082093,0.010883273730934347,0.008780359661326887,0.08453733549884128
machine-3-11,5.0,3.621508727685015,0.24757214933893804,0.8944034220544452,0.37353076894711296,1.0,0.9999999999999996,0.4007692307692308,0.9950430555614329,0.9166167070321162,0.19434262475096986,0.028816733654350744,0.011062234150144177,0.04180986281553112,0.0,0.0,0.0,0.0009039172204002298,0.009384108474351076,0.03362309165712976
machine-3-2,10.0,2.235466035544714,0.0758324119991043,0.625095296737922,0.1381708886378843,0.9498465874146208,0.4748337940441172,0.2387553358486893,0.7371467366317228,0.5884238107141864,0.07079689082389415,0.013126142006408319,0.059877252603664805,0.024146738152104146,0.02532530390082232,0.1384310649313207,0.05681097330344572,0.027744365030882855,0.04550004230688715,0.009947439769287005
machine-3-3,25.0,3.05936286402438,0.1688072050911545,0.7836318395706017,0.27714145827013015,0.906379480108757,0.5527764715964196,0.4111951261430692,0.8729549711998329,0.7907880220869017,0.16603936780575929,0.02367942970045843,0.011175024673491657,0.03426653451995785,0.017193682872738134,0.043377330634427044,0.004093946240325446,0.013350731785126068,0.010292187048732065,0.020407358874604133
machine-3-4,65.0,4.79463532917986,0.7683795112542626,0.9329451734639224,0.7465222909302851,0.940233281856669,0.7376270768075422,0.23447276826682917,0.7930684700557842,0.9326322974060023,0.6210875860696028,0.06168457205040557,0.01736830490452165,0.05632486003601231,0.012398056378731485,0.0896752541553525,0.04610475604434444,0.05255500493690557,0.015980746233351207,0.08784423070708368
machine-3-5,15.0,2.9010208497191012,0.2403995720529391,0.7717869718309859,0.331354900558983,0.7524811805243253,0.6143927436286147,0.30376261232442947,0.7536376386138847,0.6758367055054385,0.12800506115687005,0.009789525531484107,0.029983301787966123,0.021033848295657662,0.00983766521987519,0.07200312480307455,0.013862714837688292,0.02013988623713709,0.016640589957660802,0.005174467129532754
machine-3-6,5.0,4.639220315030285,0.5670147003243096,0.9517646912760219,0.5195322133329974,0.9948842150686378,0.9473810614043756,0.5184030418055288,0.9877166871305126,0.9701430621561389,0.6430489608103053,0.05467481825106514,0.012145419714376458,0.04291108609786603,0.0009211742756976514,0.016797134734193,0.012736046898769041,0.010545382371748069,0.007471792157156715,0.05427282495735684
machine-3-7,10.0,2.9153552086181374,0.3215667599400174,0.686111270543861,0.37089404278403876,0.8573240640114151,0.39646394197238066,0.13481931817050158,0.6739086451393668,0.6912664744833273,0.17160801572752582,0.1184814693846672,0.026781247083561388,0.1291332824137762,0.044849470304709614,0.11414076825979906,0.031663792875187134,0.013648294173825588,0.006984689271699218,0.07841002510998316
machine-3-8,5.0,3.983353737001927,0.43235549598458184,0.9210645765683345,0.4326120368569208,0.9468981333945782,0.7842767295597479,0.33483579369046457,0.8401191647815995,0.9366648004319345,0.42053766237855605,0.08472914332148626,0.005449133601226687,0.02584956758066419,0.03051035820844877,0.1357616769995675,0.037911013140895344,0.044292659131180426,0.004139986708063807,0.060890834283074964
machine-3-9,15.0,4.081091429142575,0.49446469768429463,0.8803318498639766,0.5236271403754378,0.8025073200432724,0.7849220048587132,0.3328522534549611,0.790512350547161,0.9347959528918471,0.4573594377798576,0.05286703210084504,0.012771858763445079,0.07191619401767119,0.1790342802839463,0.1538165445238793,0.07667447601493377,0.14325586338181845,0.007971523798864759,0.0874920569295142
MACRO_AVG,,,0.4489229187544706,0.8354380908787293,0.48226389884679083,0.8958050491992676,0.7122355929673346,0.37459633458608915,0.8599141730600947,0.8521361909225886,0.4129153947475765,0.03942175635001387,0.01891864864616772,0.041428889628879424,0.045529055852082,0.07397992413258535,0.04015689880435996,0.03518062177536385,0.01534723336070944,0.04158158410980649
